"<1741028058209>",-0.06410077,0.7358964,0.13223673,0.66095454,-4.5251064,0.6763599,-0.1651349
"<1741028058242>",-0.06207885,0.7363201,0.1300624,0.6611072,-4.5252805,0.6794994,-0.16562307
"<1741028058275>",-0.059476964,0.73657733,0.12719263,0.6616178,-4.5241213,0.6820246,-0.16585076
"<1741028058309>",-0.05653302,0.7361416,0.12419712,0.6629287,-4.5241594,0.6848352,-0.16638401
"<1741028058342>",-0.05316274,0.73533744,0.121962994,0.664513,-4.5245214,0.68769467,-0.16687408
"<1741028058375>",-0.04980754,0.7339772,0.12021994,0.66659105,-4.5248127,0.6905487,-0.16727172
"<1741028058409>",-0.047125906,0.7326661,0.11821944,0.6685832,-4.524704,0.69329524,-0.16765796
"<1741028058442>",-0.04540522,0.7319761,0.116103,0.66982776,-4.525437,0.6960368,-0.1688143
"<1741028058475>",-0.04456814,0.7316063,0.113738105,0.6706933,-4.525715,0.69862545,-0.17007875
"<1741028058509>",-0.043653857,0.7306458,0.11131922,0.67220455,-4.526394,0.70123637,-0.17167154
"<1741028058542>",-0.042709697,0.7288302,0.109335124,0.67455775,-4.5274053,0.7038986,-0.17341344
"<1741028058575>",-0.041929737,0.7266703,0.10730543,0.67725736,-4.527601,0.7070346,-0.17482069
"<1741028058609>",-0.040941335,0.7246629,0.10469289,0.6798726,-4.528367,0.70996404,-0.17693526
"<1741028058642>",-0.040160313,0.7223784,0.10139136,0.6828442,-4.5290904,0.7129909,-0.1793862
"<1741028058675>",-0.03879654,0.7199552,0.09723319,0.68607926,-4.529443,0.71604514,-0.18185493
"<1741028058709>",-0.036929756,0.7176133,0.09352024,0.6891453,-4.529288,0.7191706,-0.18377239
"<1741028058742>",-0.03545994,0.71509856,0.090699285,0.6922068,-4.529626,0.7223573,-0.1861166
"<1741028058775>",-0.033940736,0.7124325,0.088458605,0.69531494,-4.5299735,0.7256321,-0.1883737
"<1741028058809>",-0.032168653,0.7103103,0.086430706,0.6978209,-4.530065,0.7289567,-0.19049415
"<1741028058842>",-0.030774847,0.708163,0.08381518,0.7003805,-4.530294,0.7322291,-0.19287476
"<1741028058875>",-0.029266668,0.7061749,0.08004665,0.70288885,-4.5301476,0.7349363,-0.19445436
"<1741028058909>",-0.027609207,0.7048462,0.075835146,0.7047542,-4.530071,0.7378588,-0.19688046
"<1741028058942>",-0.026188537,0.70332015,0.07225477,0.70670646,-4.5300965,0.74067974,-0.19922292
"<1741028058975>",-0.025466109,0.70156497,0.07007491,0.70869416,-4.5302734,0.743459,-0.20138511
"<1741028059009>",-0.025059443,0.70066804,0.06859143,0.70974034,-4.5303025,0.74631536,-0.20346847
"<1741028059042>",-0.025018767,0.7002124,0.06754937,0.71029115,-4.530449,0.74844694,-0.20563972
"<1741028059075>",-0.02553349,0.6991773,0.06642085,0.7113981,-4.53047,0.7501495,-0.20785987
"<1741028059109>",-0.024759801,0.69799936,0.06482243,0.7127284,-4.5297165,0.75130165,-0.20999795
"<1741028059142>",-0.02316312,0.69586766,0.06390431,0.714946,-4.529286,0.7520671,-0.21205205
"<1741028059175>",-0.021842213,0.69211507,0.06345814,0.71866024,-4.528954,0.75264394,-0.21397027
"<1741028059209>",-0.019999994,0.6894915,0.063002676,0.72127104,-4.528387,0.7529012,-0.21599877
"<1741028059242>",-0.018923499,0.68807685,0.06280755,0.72266674,-4.528067,0.75333375,-0.21813698
"<1741028059275>",-0.019268183,0.68669397,0.06245851,0.72400206,-4.527915,0.7536656,-0.22047551
"<1741028059309>",-0.020588633,0.6854566,0.061608065,0.72521,-4.5272818,0.75312537,-0.22282954
"<1741028059342>",-0.022093412,0.68424785,0.060029376,0.7264387,-4.5271025,0.75285566,-0.22560683
"<1741028059375>",-0.023556804,0.68203074,0.058364823,0.72861,-4.5271587,0.7523712,-0.22834006
"<1741028059409>",-0.02566857,0.6787568,0.05806425,0.73161376,-4.527723,0.7513801,-0.23051739
"<1741028059442>",-0.028090358,0.6758598,0.058725305,0.7341495,-4.5283656,0.7508924,-0.23317714
"<1741028059475>",-0.030483624,0.67344934,0.060168356,0.73614967,-4.5290403,0.75021935,-0.23600459
"<1741028059509>",-0.033298116,0.67066306,0.0620384,0.73841274,-4.5291796,0.74865603,-0.23895147
"<1741028059542>",-0.03642281,0.6669078,0.063044816,0.7415744,-4.5295153,0.7471981,-0.2423989
"<1741028059575>",-0.038639337,0.6633218,0.06294214,0.7446807,-4.5292244,0.74528587,-0.24615642
"<1741028059609>",-0.041445583,0.6592875,0.06223925,0.7481633,-4.529322,0.7432011,-0.2501841
"<1741028059642>",-0.045892615,0.65444547,0.062203676,0.7521473,-4.5300417,0.7412766,-0.2543307
"<1741028059676>",-0.051719435,0.65048367,0.06393391,0.75505525,-4.5312862,0.7396631,-0.2585639
"<1741028059709>",-0.057814255,0.6473237,0.06589438,0.7571573,-4.5327325,0.7381648,-0.26274732
"<1741028059742>",-0.063965045,0.64367425,0.06656388,0.7597112,-4.5337663,0.7361636,-0.26726356
"<1741028059776>",-0.070511885,0.64021707,0.06613047,0.7620871,-4.5344844,0.7339624,-0.27187434
"<1741028059809>",-0.076541096,0.63828284,0.065545015,0.76317775,-4.534831,0.7314143,-0.27628472
"<1741028059842>",-0.08143031,0.63654065,0.065026484,0.76417047,-4.5351534,0.7291477,-0.28023338
"<1741028059876>",-0.08513192,0.63425636,0.06579764,0.76559913,-4.535606,0.7270192,-0.2835931
"<1741028059909>",-0.087909535,0.63061893,0.0685557,0.76804405,-4.5354595,0.72492576,-0.28698787
"<1741028059942>",-0.089164086,0.62703717,0.072449125,0.7704707,-4.5360126,0.72300625,-0.28943524
"<1741028059976>",-0.09002529,0.62380064,0.07615317,0.7726375,-4.536384,0.72101426,-0.29187274
"<1741028060009>",-0.0918917,0.6200208,0.07818003,0.7752535,-4.5357127,0.7186369,-0.29531667
"<1741028060042>",-0.09423526,0.6169001,0.07882553,0.77739334,-4.535468,0.7166407,-0.2985182
"<1741028060076>",-0.09626639,0.6140632,0.07856725,0.779414,-4.5340767,0.71465564,-0.30173856
"<1741028060109>",-0.098209195,0.6100025,0.078812115,0.7823301,-4.5342054,0.7129277,-0.30490485
"<1741028060142>",-0.1005436,0.60581625,0.08107014,0.78505105,-4.535056,0.7115723,-0.3078912
"<1741028060176>",-0.102549054,0.60261226,0.08450485,0.7868932,-4.536296,0.71015114,-0.31094643
"<1741028060209>",-0.10421392,0.5991427,0.08737135,0.789008,-4.536972,0.7086314,-0.31387848
"<1741028060242>",-0.10587601,0.594924,0.089120924,0.7917784,-4.537133,0.7067648,-0.31686
"<1741028060276>",-0.10710394,0.59124476,0.09017153,0.7942464,-4.5368724,0.7044487,-0.31955484
"<1741028060309>",-0.10840357,0.5870999,0.0907143,0.7970779,-4.5364733,0.7020721,-0.32244053
"<1741028060342>",-0.110800944,0.5825561,0.09198046,0.7999319,-4.5363693,0.69986725,-0.3253262
"<1741028060376>",-0.11316468,0.5792193,0.09511211,0.801656,-4.53601,0.6974931,-0.3275816
"<1741028060409>",-0.1144161,0.57586956,0.09931615,0.80337995,-4.5360904,0.69544816,-0.32966816
"<1741028060442>",-0.115460925,0.57120323,0.10348625,0.80603105,-4.5361648,0.6934215,-0.3316429
"<1741028060476>",-0.115993775,0.5668372,0.10651954,0.80863744,-4.5361853,0.6909325,-0.33339664
"<1741028060509>",-0.11696815,0.56249404,0.106901154,0.8114745,-4.53535,0.6889225,-0.3358382
"<1741028060543>",-0.11889055,0.5589441,0.104952835,0.8138988,-4.5342426,0.68711436,-0.33869618
"<1741028060576>",-0.121755116,0.5565877,0.10402625,0.8152081,-4.5337367,0.68508255,-0.3415675
"<1741028060609>",-0.12586656,0.5535935,0.105349466,0.8164516,-4.533666,0.6836505,-0.34427395
"<1741028060642>",-0.12974373,0.55006003,0.10760031,0.81793797,-4.5336313,0.68218064,-0.3467192
"<1741028060676>",-0.13208582,0.5465061,0.10939475,0.8197054,-4.5332093,0.6808295,-0.34833786
"<1741028060709>",-0.13377243,0.54252535,0.110415004,0.82193655,-4.53209,0.6787772,-0.35034493
"<1741028060743>",-0.13452521,0.5389236,0.110556066,0.8241611,-4.530436,0.67651296,-0.35235384
"<1741028060776>",-0.1344442,0.53556293,0.11027353,0.82639986,-4.5288444,0.674592,-0.3538141
"<1741028060809>",-0.13474254,0.5314977,0.11019213,0.82898265,-4.5272713,0.67246866,-0.35587874
"<1741028060843>",-0.13610211,0.52749485,0.11153222,0.8311353,-4.526145,0.6706656,-0.3582036
"<1741028060876>",-0.13811529,0.52369857,0.11310571,0.8329892,-4.525051,0.6691383,-0.3606543
"<1741028060909>",-0.14073035,0.5199118,0.11506716,0.83465326,-4.524118,0.66765547,-0.36348906
"<1741028060943>",-0.14358763,0.5157536,0.11603702,0.8366099,-4.522868,0.6660938,-0.36661834
"<1741028060976>",-0.14591694,0.51188016,0.11554539,0.83865136,-4.521018,0.6646681,-0.36953968
"<1741028061009>",-0.14835922,0.5077891,0.11491599,0.84079367,-4.5192184,0.6631484,-0.3729248
"<1741028061043>",-0.15109442,0.5025789,0.114682704,0.8434647,-4.517612,0.66190827,-0.37640142
"<1741028061076>",-0.15458935,0.49653962,0.11549712,0.8462924,-4.51632,0.66067266,-0.37997216
"<1741028061109>",-0.15757538,0.49138772,0.11595001,0.8486835,-4.514641,0.6601578,-0.3834919
"<1741028061142>",-0.15853935,0.48694688,0.114588685,0.85124457,-4.5122366,0.65947634,-0.3868959
"<1741028061176>",-0.15932837,0.4817472,0.11191276,0.85440594,-4.509672,0.658182,-0.39060557
"<1741028061209>",-0.1605797,0.47737974,0.10918909,0.8569716,-4.5072484,0.65692186,-0.3940488
"<1741028061243>",-0.16240278,0.47392866,0.10690214,0.85882986,-4.505292,0.6557205,-0.3974633
"<1741028061276>",-0.16443512,0.47063965,0.104459375,0.8605507,-4.5042195,0.6543383,-0.40156394
"<1741028061309>",-0.16645977,0.46654445,0.10213034,0.8626684,-4.503107,0.6536443,-0.40509284
"<1741028061343>",-0.16788922,0.4621859,0.10192249,0.86475956,-4.502023,0.65352917,-0.4080457
"<1741028061376>",-0.16826384,0.45708942,0.103755444,0.8671743,-4.500765,0.65353453,-0.41070765
"<1741028061409>",-0.16677949,0.4515044,0.10550376,0.87017083,-4.4984493,0.6531019,-0.4134379
"<1741028061443>",-0.16445132,0.44568846,0.10490545,0.8736775,-4.4957957,0.6531246,-0.41597265
"<1741028061476>",-0.16213268,0.44035307,0.10291984,0.8770459,-4.4926815,0.65314555,-0.41856682
"<1741028061509>",-0.16124636,0.43461508,0.101433106,0.88023895,-4.4898343,0.65365577,-0.42145288
"<1741028061542>",-0.16131471,0.42865545,0.09995677,0.8833123,-4.487283,0.654674,-0.42451084
"<1741028061576>",-0.16089204,0.42339075,0.09802145,0.8861409,-4.485033,0.65574956,-0.42707002
"<1741028061609>",-0.16005251,0.4183494,0.096646324,0.8888343,-4.4831862,0.6566826,-0.42965627
"<1741028061642>",-0.15916601,0.413799,0.09472495,0.8913269,-4.4816303,0.6575147,-0.43204755
"<1741028061676>",-0.15801235,0.41006657,0.09108069,0.893634,-4.4795513,0.65848136,-0.4339606
"<1741028061709>",-0.15677713,0.4077965,0.087612405,0.89523566,-4.4782495,0.65959024,-0.4358107
"<1741028061743>",-0.15585087,0.4062445,0.08504175,0.8963502,-4.477442,0.6611604,-0.4373974
"<1741028061776>",-0.154616,0.40473354,0.08411722,0.89733434,-4.4769373,0.66317785,-0.4387015
"<1741028061809>",-0.15229821,0.40303597,0.08472274,0.8984371,-4.4764066,0.66542566,-0.43985587
"<1741028061843>",-0.14803389,0.401231,0.08573629,0.89986044,-4.475449,0.66784865,-0.44003797
"<1741028061876>",-0.14138548,0.39903125,0.0866495,0.90181816,-4.473727,0.6702349,-0.43975586
"<1741028061909>",-0.13386744,0.39597914,0.087197945,0.9042546,-4.471259,0.67259765,-0.43958467
"<1741028061943>",-0.12695657,0.3918487,0.088530466,0.9069172,-4.46873,0.6748941,-0.43918955
"<1741028061976>",-0.1205528,0.38664442,0.08991665,0.9098835,-4.4661045,0.6771439,-0.4390271
"<1741028062009>",-0.11468167,0.3823181,0.09017073,0.91244185,-4.463469,0.6792789,-0.43959978
"<1741028062043>",-0.10982928,0.3793579,0.089549065,0.9143336,-4.4601583,0.68115544,-0.4401604
"<1741028062076>",-0.106288075,0.3765996,0.08849076,0.9159939,-4.4569225,0.68311,-0.44115746
"<1741028062109>",-0.10248853,0.37336564,0.087087914,0.9178833,-4.453865,0.6847671,-0.44232684
"<1741028062143>",-0.099053115,0.3694898,0.08573352,0.91995406,-4.451137,0.68630266,-0.443803
