"<1740975994955>",-0.047181427,0.6850925,0.07996582,0.7225147,-0.4927044,0.28019568,0.11434366
"<1740975994989>",-0.047190722,0.6800011,0.08062861,0.7272348,-0.4914888,0.28003293,0.11121663
"<1740975995022>",-0.047245383,0.67488825,0.0809064,0.73194784,-0.49231982,0.2803631,0.108437546
"<1740975995055>",-0.04752867,0.6699095,0.08035703,0.7365493,-0.49105972,0.28039026,0.10517049
"<1740975995089>",-0.04750851,0.66523445,0.07933754,0.74088556,-0.48921716,0.28037518,0.101791784
"<1740975995122>",-0.047742262,0.65987647,0.078881316,0.74569523,-0.48887897,0.28099295,0.0985147
"<1740975995155>",-0.04806732,0.6544622,0.078443475,0.7504766,-0.4873045,0.28121942,0.09527173
"<1740975995189>",-0.048492894,0.64970684,0.07804176,0.7546116,-0.4855078,0.28148174,0.091991656
"<1740975995222>",-0.049309,0.64460117,0.077656224,0.75896466,-0.48500538,0.28201705,0.08811832
"<1740975995255>",-0.049658112,0.63906157,0.076938234,0.7636849,-0.48311698,0.2823935,0.0847466
"<1740975995289>",-0.049881373,0.63353777,0.07577858,0.76837444,-0.48083904,0.2827695,0.08135071
"<1740975995322>",-0.050345577,0.6280671,0.074190326,0.7729765,-0.4800408,0.2832238,0.077642485
"<1740975995355>",-0.050861806,0.6224422,0.07328035,0.77756584,-0.47788578,0.28366703,0.07420209
"<1740975995389>",-0.051432688,0.6168379,0.07314817,0.7819941,-0.47754198,0.28457654,0.07042473
"<1740975995422>",-0.052106217,0.61100215,0.07325996,0.7865076,-0.47568494,0.2852003,0.06712233
"<1740975995455>",-0.052570447,0.6055099,0.074029006,0.79064137,-0.47366107,0.28585988,0.06396687
"<1740975995489>",-0.05235526,0.60024446,0.074369065,0.7946286,-0.4714102,0.28651434,0.06088407
"<1740975995522>",-0.051866464,0.5941187,0.07422806,0.79926395,-0.47118825,0.28742868,0.056806237
"<1740975995555>",-0.05124299,0.58732885,0.07331886,0.80438995,-0.4689607,0.28797412,0.05360322
"<1740975995589>",-0.050560415,0.58128136,0.07190131,0.80894107,-0.4663492,0.28839386,0.050442066
"<1740975995622>",-0.050522357,0.57526946,0.07079978,0.8133264,-0.46506557,0.28866717,0.04693229
"<1740975995655>",-0.050735023,0.5690862,0.06969685,0.8177463,-0.46268898,0.288975,0.043706506
"<1740975995689>",-0.050971173,0.5630594,0.068431996,0.82199943,-0.46010488,0.28923452,0.04051507
"<1740975995722>",-0.0510822,0.5569959,0.06725776,0.82620966,-0.4582541,0.2897322,0.03687194
"<1740975995755>",-0.0510314,0.55023766,0.06626134,0.830809,-0.4557619,0.28997493,0.0337126
"<1740975995789>",-0.051207524,0.5434126,0.06573808,0.83531964,-0.45334655,0.29050472,0.029397063
"<1740975995822>",-0.05153149,0.5367884,0.06545679,0.83959395,-0.4508662,0.29085514,0.026109632
"<1740975995855>",-0.052218463,0.53034973,0.06507914,0.84366286,-0.44826072,0.29123896,0.022935234
"<1740975995889>",-0.052941732,0.5239476,0.064521134,0.8476515,-0.44525665,0.29161078,0.019077623
"<1740975995922>",-0.05335019,0.5168461,0.063876726,0.8520231,-0.4421917,0.2919455,0.0159803
"<1740975995955>",-0.05291223,0.51037264,0.063815065,0.8559483,-0.43888468,0.2922821,0.013187677
"<1740975995989>",-0.052032713,0.5034482,0.06413319,0.86006933,-0.43545014,0.29265246,0.010576993
"<1740975996022>",-0.050970245,0.49553803,0.06436547,0.8646971,-0.43216342,0.29294255,0.0074384827
"<1740975996055>",-0.04982671,0.4882779,0.06435359,0.86888456,-0.42836958,0.29327425,0.0046941508
"<1740975996089>",-0.049002495,0.48162138,0.06411939,0.8726558,-0.42432153,0.29366136,0.0019226149
"<1740975996122>",-0.04844525,0.47425142,0.06355801,0.87675476,-0.4207058,0.29414022,-0.0017950237
"<1740975996155>",-0.047693897,0.4666349,0.06283947,0.88092464,-0.4167577,0.2945488,-0.0048646703
"<1740975996189>",-0.04733378,0.45922944,0.06187858,0.8848948,-0.4128462,0.2949908,-0.007959366
"<1740975996222>",-0.04802901,0.4520698,0.060896344,0.88860434,-0.40903664,0.29579794,-0.011370856
"<1740975996255>",-0.04853069,0.44555414,0.0601833,0.8919104,-0.40534836,0.29643276,-0.014456354
"<1740975996289>",-0.048996855,0.438945,0.05930693,0.8952146,-0.40163392,0.29706362,-0.017356768
"<1740975996322>",-0.049220923,0.43215293,0.057873785,0.89859426,-0.3971789,0.29817706,-0.02080068
"<1740975996355>",-0.049526103,0.42526722,0.056158096,0.90196514,-0.39305764,0.29882807,-0.023440968
"<1740975996389>",-0.04927379,0.41903064,0.054935236,0.9049682,-0.38907176,0.29950154,-0.026418477
"<1740975996422>",-0.04874853,0.41267696,0.054610047,0.90793115,-0.3852358,0.29998946,-0.028633885
"<1740975996455>",-0.048406247,0.40556452,0.05503435,0.9111231,-0.3815882,0.30030924,-0.030295199
"<1740975996489>",-0.04790915,0.39886928,0.05521411,0.9140893,-0.377828,0.30053502,-0.031711042
"<1740975996522>",-0.046899788,0.3930501,0.055731792,0.91662747,-0.3739267,0.3009447,-0.0346846
"<1740975996555>",-0.045697376,0.38631818,0.05702059,0.91946644,-0.37027282,0.30111083,-0.036149874
"<1740975996589>",-0.04435223,0.37885484,0.057942327,0.92257494,-0.366635,0.30123302,-0.037560318
"<1740975996622>",-0.043130066,0.37211582,0.058328275,0.9253471,-0.36165416,0.30167374,-0.04021352
"<1740975996655>",-0.04259454,0.3657478,0.05853817,0.92789406,-0.35777414,0.30193406,-0.04234138
"<1740975996689>",-0.042977326,0.35893482,0.058613997,0.93052834,-0.3541162,0.30226842,-0.044713274
"<1740975996722>",-0.043790396,0.35231528,0.057930134,0.9330597,-0.3497693,0.30299342,-0.048016727
"<1740975996755>",-0.044450507,0.34573144,0.056514144,0.9355747,-0.3458792,0.30342364,-0.050814405
"<1740975996789>",-0.0452157,0.33841544,0.05522957,0.93828577,-0.34209815,0.30378592,-0.053556357
"<1740975996822>",-0.046015464,0.3311883,0.054315045,0.9408755,-0.33950377,0.30415156,-0.058136597
"<1740975996855>",-0.046679758,0.32395613,0.053338002,0.94341314,-0.33588392,0.30426928,-0.061027125
"<1740975996889>",-0.04796732,0.31614742,0.052407973,0.9460461,-0.33316493,0.30457565,-0.06524871
"<1740975996922>",-0.049221177,0.30873868,0.051754124,0.9484614,-0.32960683,0.30467892,-0.06807019
"<1740975996955>",-0.050435465,0.30137008,0.051247407,0.95079225,-0.32592484,0.3047204,-0.07058
"<1740975996989>",-0.051405374,0.29370254,0.051049538,0.95314753,-0.3221982,0.3047052,-0.07288076
"<1740975997022>",-0.052364163,0.28573665,0.05145774,0.9554918,-0.31971544,0.304763,-0.07675987
"<1740975997055>",-0.05305325,0.27778313,0.05191803,0.95777154,-0.31619972,0.30470467,-0.07910304
"<1740975997089>",-0.053240594,0.2699371,0.05195528,0.96,-0.31233996,0.30452225,-0.08105004
"<1740975997122>",-0.05373937,0.26187637,0.05257318,0.9621688,-0.30979502,0.30456826,-0.08599044
"<1740975997155>",-0.054386497,0.25332505,0.052818116,0.9644059,-0.3061561,0.30435768,-0.08837386
"<1740975997189>",-0.055333886,0.2455247,0.052617494,0.96637833,-0.30231237,0.3040543,-0.09052203
"<1740975997222>",-0.056848634,0.23833828,0.05230734,0.96810484,-0.2997381,0.3037578,-0.093661934
"<1740975997256>",-0.058768317,0.23092544,0.051618382,0.9698222,-0.29611576,0.3033522,-0.09593472
"<1740975997289>",-0.06040496,0.2239794,0.051213447,0.971371,-0.29242676,0.30282268,-0.09797676
"<1740975997322>",-0.06152077,0.21700078,0.051116817,0.9728889,-0.2899105,0.3024211,-0.09933744
"<1740975997356>",-0.06272956,0.20933796,0.050858542,0.9745029,-0.286527,0.30177188,-0.10096919
"<1740975997389>",-0.063779384,0.20255028,0.050349183,0.9758947,-0.28360826,0.30080494,-0.102381855
"<1740975997422>",-0.06513641,0.19574504,0.050279453,0.9771965,-0.28056705,0.29983586,-0.10372343
"<1740975997456>",-0.06650917,0.18931636,0.050416034,0.9783629,-0.27743635,0.29885778,-0.10495437
"<1740975997489>",-0.06842752,0.18340994,0.050519977,0.97934985,-0.27505952,0.2980065,-0.106422216
"<1740975997522>",-0.07023518,0.17786194,0.04962766,0.98029035,-0.27218604,0.29689696,-0.107648805
"<1740975997555>",-0.07245916,0.17225151,0.048454534,0.98118865,-0.26914465,0.29562455,-0.10873537
"<1740975997589>",-0.0747822,0.16764428,0.047929212,0.9818379,-0.26625437,0.2943197,-0.109691456
"<1740975997622>",-0.076806046,0.163012,0.047824565,0.98246664,-0.26475942,0.2932884,-0.110405356
"<1740975997655>",-0.07884185,0.15778098,0.048075933,0.98314685,-0.2626689,0.2919804,-0.11120461
"<1740975997689>",-0.0806525,0.15317361,0.048761036,0.98369473,-0.26051244,0.29061887,-0.11193811
"<1740975997722>",-0.08247667,0.14849234,0.04908409,0.984245,-0.25962377,0.28963816,-0.11290391
"<1740975997755>",-0.084167495,0.14379206,0.048981484,0.98480475,-0.25780904,0.2883437,-0.113668576
"<1740975997789>",-0.085464,0.13915892,0.0490038,0.98535734,-0.25581688,0.2870259,-0.11435951
"<1740975997822>",-0.08706992,0.13417104,0.049276814,0.98589486,-0.25510144,0.28656211,-0.11625519
"<1740975997856>",-0.08848881,0.12937321,0.049829934,0.9863818,-0.25352556,0.2856703,-0.117317736
"<1740975997889>",-0.08999563,0.12460364,0.050244886,0.9868384,-0.25240663,0.28530923,-0.11963539
"<1740975997922>",-0.09157786,0.11994076,0.05038041,0.9872636,-0.25071657,0.28477135,-0.12115049
"<1740975997955>",-0.092794806,0.11554294,0.050038386,0.98769176,-0.24846148,0.28409547,-0.12195499
"<1740975997989>",-0.093934216,0.110489,0.04903714,0.9882124,-0.2458993,0.28343657,-0.12256906
"<1740975998022>",-0.09484949,0.10568185,0.04822919,0.9886905,-0.24453916,0.28357345,-0.12589467
"<1740975998056>",-0.095496416,0.10039028,0.047370218,0.989221,-0.24184863,0.28299496,-0.12665723
"<1740975998089>",-0.096275344,0.09493461,0.047311787,0.9896868,-0.23923303,0.28276193,-0.12772855
"<1740975998122>",-0.097384125,0.08976722,0.047821186,0.99003595,-0.23650955,0.28228185,-0.1284597
"<1740975998155>",-0.098077826,0.08479238,0.04800237,0.9903972,-0.23351447,0.28158653,-0.12880631
"<1740975998189>",-0.098431714,0.07975187,0.04793642,0.99078393,-0.2303427,0.28080007,-0.12897578
"<1740975998222>",-0.09914484,0.07416162,0.047268935,0.99117905,-0.22732046,0.2807087,-0.12963045
"<1740975998255>",-0.10013513,0.068424255,0.046297338,0.9915379,-0.22406778,0.28012395,-0.12997653
"<1740975998289>",-0.10137876,0.06348758,0.045841396,0.99176115,-0.22085442,0.2796199,-0.13031816
"<1740975998322>",-0.10247762,0.05859209,0.045398667,0.9919698,-0.21771589,0.2795962,-0.1309029
"<1740975998355>",-0.10275808,0.05300517,0.044798777,0.99228233,-0.21452245,0.27937466,-0.13103215
"<1740975998389>",-0.10255239,0.04692212,0.04422766,0.9926354,-0.21133669,0.2792345,-0.13094245
"<1740975998422>",-0.10260013,0.04070641,0.043490805,0.9929374,-0.20831715,0.2795333,-0.1317486
"<1740975998456>",-0.10294859,0.03458557,0.04218272,0.99318975,-0.20502602,0.27962196,-0.13163446
"<1740975998489>",-0.10279994,0.029370347,0.04106576,0.9934199,-0.20166224,0.2796533,-0.13119525
"<1740975998522>",-0.103110835,0.022928176,0.04075211,0.99357015,-0.19874628,0.2798219,-0.13175315
"<1740975998556>",-0.10329433,0.01608236,0.040693622,0.99368787,-0.19553976,0.2799234,-0.1313388
"<1740975998589>",-0.10267957,0.009709853,0.0402472,0.99385244,-0.19206321,0.27997312,-0.1304719
"<1740975998622>",-0.10226985,0.0025033979,0.039853334,0.99395484,-0.1880826,0.28046378,-0.1304198
"<1740975998655>",-0.101725966,-0.005217778,0.0398379,0.99400073,-0.1842933,0.2807849,-0.12948419
"<1740975998689>",-0.100787684,-0.012969597,0.03959241,0.99403524,-0.18034932,0.28123134,-0.12834395
"<1740975998722>",-0.09974426,-0.020567665,0.03909248,0.9940321,-0.17552496,0.28201702,-0.12745649
"<1740975998756>",-0.0988189,-0.028599894,0.03773454,0.9939783,-0.1710689,0.28272837,-0.12630957
"<1740975998789>",-0.09796936,-0.03652114,0.03567585,0.99387896,-0.16650274,0.28342506,-0.12505327
"<1740975998822>",-0.09702527,-0.04368349,0.03351892,0.9937576,-0.16109076,0.2842419,-0.124880776
"<1740975998856>",-0.09614734,-0.05155422,0.03171538,0.99352497,-0.15652886,0.28478482,-0.12373404
"<1740975998889>",-0.09571977,-0.059824634,0.030826177,0.99313056,-0.15233769,0.28520903,-0.12256708
"<1740975998922>",-0.095403194,-0.06719295,0.030538755,0.99269867,-0.14788607,0.28551123,-0.122200936
"<1740975998956>",-0.09550575,-0.074516535,0.030729568,0.99216,-0.14400704,0.2857834,-0.12110117
"<1740975998989>",-0.095438264,-0.08223067,0.030542595,0.9915628,-0.14019035,0.28605407,-0.11975863
"<1740975999022>",-0.09503741,-0.089522876,0.029873924,0.99098986,-0.1356373,0.28694353,-0.118730575
"<1740975999056>",-0.09492826,-0.096912116,0.029019078,0.9903305,-0.13167265,0.2873312,-0.11714633
"<1740975999089>",-0.09471939,-0.10394535,0.028296914,0.98965794,-0.12783957,0.2876533,-0.1154209
"<1740975999122>",-0.09460836,-0.11066982,0.028291203,0.98893934,-0.12339001,0.28813165,-0.114081316
"<1740975999156>",-0.094517745,-0.11816104,0.028241295,0.98808235,-0.11969101,0.2885425,-0.1124734
"<1740975999189>",-0.09431556,-0.12520783,0.027483046,0.98725486,-0.11606789,0.2889884,-0.110762
"<1740975999222>",-0.09388586,-0.13068046,0.02676986,0.986606,-0.11198945,0.28996032,-0.10936512
"<1740975999255>",-0.0936239,-0.13707791,0.026604889,0.9857669,-0.108698495,0.29050815,-0.10791206
"<1740975999289>",-0.09331092,-0.1436497,0.026563315,0.9848615,-0.105600014,0.29092282,-0.106440775
"<1740975999322>",-0.09271534,-0.14990368,0.02518231,0.9840216,-0.10145906,0.29116637,-0.10536118
"<1740975999356>",-0.092988946,-0.15551217,0.022710707,0.9831852,-0.09799438,0.29140344,-0.10364187
"<1740975999389>",-0.094102375,-0.15972751,0.020216934,0.9824577,-0.093677625,0.2918112,-0.102699354
"<1740975999422>",-0.09521266,-0.16453993,0.01846538,0.98159057,-0.090342656,0.29210046,-0.100978985
"<1740975999456>",-0.09592782,-0.16995803,0.01843322,0.9805979,-0.08739188,0.2922154,-0.09920979
"<1740975999489>",-0.09664103,-0.17663139,0.019337708,0.9793303,-0.084630325,0.29208484,-0.097518966
"<1740975999522>",-0.09724499,-0.18325813,0.019961476,0.9780395,-0.08089207,0.29197788,-0.09702528
"<1740975999556>",-0.0974558,-0.18987785,0.01936641,0.97676694,-0.07755363,0.2915694,-0.09511729
"<1740975999589>",-0.09723741,-0.19684435,0.017279651,0.97544783,-0.073906474,0.29117262,-0.09275919
"<1740975999622>",-0.09687706,-0.20357867,0.014933262,0.97413933,-0.069293216,0.2907737,-0.09214173
"<1740975999656>",-0.096813284,-0.21111418,0.013202073,0.9725655,-0.06534198,0.29042047,-0.08995129
"<1740975999689>",-0.09684376,-0.21923442,0.011934078,0.9707806,-0.061541177,0.29001287,-0.087734014
"<1740975999722>",-0.09770368,-0.22740404,0.011450451,0.96881896,-0.05676404,0.28911054,-0.08830339
"<1740975999756>",-0.09934577,-0.23535599,0.0114597585,0.9667505,-0.052973054,0.28867564,-0.086699314
"<1740975999789>",-0.10003368,-0.24351852,0.0107814185,0.9646635,-0.0493352,0.28816116,-0.08448379
"<1740975999822>",-0.100167505,-0.25186992,0.009575196,0.9625156,-0.045377277,0.28803015,-0.08240848
"<1740975999856>",-0.10063507,-0.25994787,0.008941888,0.9603227,-0.041930016,0.2875414,-0.08008968
"<1740975999889>",-0.10249768,-0.26797202,0.008732351,0.957919,-0.037893616,0.28740188,-0.07816276
"<1740975999922>",-0.10404051,-0.27522504,0.008554246,0.9556953,-0.03478999,0.28715876,-0.07583135
"<1740975999956>",-0.10490498,-0.28214008,0.0090449145,0.95357746,-0.0320802,0.28694615,-0.073221214
"<1740975999989>",-0.105247565,-0.2900557,0.009990029,0.9511523,-0.029657884,0.28686407,-0.07043069
"<1740976000022>",-0.10462733,-0.29818618,0.010949907,0.94869286,-0.02693217,0.28681487,-0.067858964
"<1740976000056>",-0.10356801,-0.30636075,0.011844173,0.9461905,-0.024759242,0.28691372,-0.06462056
"<1740976000089>",-0.10250585,-0.3143201,0.012852302,0.94367903,-0.022206284,0.2870133,-0.061752424
"<1740976000122>",-0.10211066,-0.32248223,0.014073254,0.9409466,-0.019967623,0.28713107,-0.058791175
"<1740976000156>",-0.10202352,-0.33090195,0.015216932,0.93801033,-0.017940857,0.2872496,-0.0556901
"<1740976000189>",-0.1020719,-0.338584,0.015974682,0.935247,-0.015436765,0.28776217,-0.052424133
"<1740976000222>",-0.10229121,-0.34586635,0.016005026,0.9325538,-0.013013845,0.28807396,-0.048955668
"<1740976000256>",-0.10215228,-0.35318094,0.015414785,0.92983353,-0.010644027,0.28818572,-0.04525665
"<1740976000289>",-0.10225584,-0.3606662,0.015164159,0.92694855,-0.008221647,0.28825426,-0.04149434
"<1740976000322>",-0.1026008,-0.36854738,0.014871683,0.9238099,-0.005512624,0.28902403,-0.03757036
"<1740976000356>",-0.10263904,-0.37662894,0.014199668,0.920551,-0.0028329296,0.2892564,-0.033532433
"<1740976000389>",-0.10248798,-0.38440707,0.013912262,0.9173515,0.0008171834,0.2895595,-0.029680055
"<1740976000422>",-0.10268054,-0.39320767,0.013657371,0.9135961,0.0037024645,0.28983587,-0.025588945
"<1740976000456>",-0.10269873,-0.40185842,0.013187991,0.90982896,0.0064861923,0.2901244,-0.021304652
"<1740976000489>",-0.101985656,-0.41001663,0.012032089,0.9062783,0.009773983,0.29056275,-0.017184608
"<1740976000522>",-0.10181047,-0.41782087,0.010893234,0.90274113,0.01276988,0.29093722,-0.012912035
"<1740976000556>",-0.10202132,-0.42640898,0.00963586,0.89870685,0.015517617,0.29124916,-0.008608488
"<1740976000589>",-0.101244375,-0.4345542,0.008233035,0.8948991,0.01793564,0.29192924,-0.0039996654
"<1740976000622>",-0.10050642,-0.44223982,0.0072649596,0.891218,0.020208664,0.29226118,0.0005230084
"<1740976000656>",-0.10008858,-0.44988,0.006630655,0.887438,0.022384463,0.29244286,0.0047749653
"<1740976000689>",-0.100072585,-0.45724115,0.006342416,0.8836717,0.024477866,0.29261604,0.00874953
"<1740976000722>",-0.100608,-0.4643823,0.0056871683,0.87988335,0.028027475,0.29303968,0.012207419
"<1740976000756>",-0.100861125,-0.47091082,0.0043926705,0.876385,0.030357983,0.29329017,0.015857093
"<1740976000789>",-0.10108668,-0.4768483,0.002569681,0.8731497,0.032437798,0.2935248,0.019579709
"<1740976000822>",-0.10099383,-0.48239222,0.0008735418,0.87011325,0.03500414,0.29366112,0.022127062
"<1740976000856>",-0.1005676,-0.48804715,-0.0004280713,0.8670039,0.036699098,0.29377064,0.025680188
"<1740976000889>",-0.10006088,-0.49408767,-0.0013006538,0.8636339,0.04032119,0.29327253,0.027942754
"<1740976000922>",-0.09990843,-0.5002937,-0.0017568069,0.8600705,0.041986696,0.29315144,0.031108571
"<1740976000956>",-0.09967461,-0.5059654,-0.0021197873,0.8567727,0.043403365,0.29303893,0.034353275
"<1740976000989>",-0.09949106,-0.5114739,-0.0031829397,0.8535137,0.046148565,0.29274353,0.036549456
"<1740976001022>",-0.09964269,-0.5165068,-0.0042089033,0.8504553,0.048184976,0.2925932,0.03930434
"<1740976001056>",-0.0993608,-0.5218097,-0.005247221,0.8472393,0.049697928,0.29251516,0.04246411
"<1740976001089>",-0.09903846,-0.52713746,-0.00598165,0.84396774,0.052138817,0.29243574,0.045218118
"<1740976001122>",-0.0989278,-0.5327204,-0.0069038183,0.84046084,0.05416184,0.29247987,0.048150435
"<1740976001156>",-0.09907335,-0.5383281,-0.008573326,0.8368475,0.055919506,0.2926229,0.051299136
"<1740976001189>",-0.099010006,-0.5431555,-0.010563238,0.83370703,0.057563603,0.292781,0.05470744
"<1740976001222>",-0.09859246,-0.5483634,-0.012657333,0.83031124,0.060036033,0.29301274,0.058236353
"<1740976001256>",-0.09832612,-0.55405164,-0.014082964,0.82653505,0.06148646,0.29307112,0.061807122
"<1740976001289>",-0.09834505,-0.55973893,-0.014788846,0.82267964,0.06265267,0.29307327,0.0654062
"<1740976001322>",-0.09817316,-0.5654903,-0.015055142,0.8187527,0.06512092,0.29318658,0.0684471
"<1740976001356>",-0.09785144,-0.5717087,-0.01513719,0.8144599,0.06629714,0.29315072,0.072132714
"<1740976001389>",-0.09789085,-0.5781123,-0.015771475,0.8099103,0.068649404,0.29300135,0.07552063
"<1740976001422>",-0.09765379,-0.58380365,-0.01705215,0.80582017,0.07036662,0.29291642,0.07943499
"<1740976001456>",-0.09754424,-0.58963966,-0.018820968,0.8015334,0.071701184,0.2928538,0.08362598
"<1740976001489>",-0.09741761,-0.5957617,-0.020207763,0.79697514,0.0729054,0.29269254,0.087869465
"<1740976001522>",-0.09711863,-0.6020608,-0.021161765,0.7922391,0.075022705,0.29204383,0.09122156
"<1740976001556>",-0.09700911,-0.6084898,-0.021687482,0.78731126,0.07620463,0.29158923,0.09522427
"<1740976001589>",-0.0968983,-0.6148151,-0.021860782,0.7823906,0.077152126,0.2911174,0.09933879
"<1740976001622>",-0.09735323,-0.6210099,-0.022197235,0.77741635,0.07865585,0.2905528,0.102887996
"<1740976001656>",-0.09788837,-0.6267975,-0.02281037,0.77267224,0.0797993,0.29003355,0.1068509
"<1740976001689>",-0.097852886,-0.6328709,-0.023994477,0.76767397,0.0810825,0.28980446,0.11214705
"<1740976001722>",-0.098206915,-0.6385575,-0.02537711,0.76286006,0.08211931,0.28927577,0.11643234
"<1740976001756>",-0.098244935,-0.6436248,-0.026657963,0.7585408,0.08296551,0.28870326,0.12069473
"<1740976001789>",-0.09839239,-0.6493281,-0.028065227,0.75359416,0.08406533,0.28842524,0.1252168
"<1740976001822>",-0.09879295,-0.6548459,-0.029100036,0.7487121,0.08491826,0.28812268,0.12943643
"<1740976001856>",-0.09906565,-0.6602666,-0.029693514,0.7438765,0.08544755,0.2877843,0.13345739
"<1740976001889>",-0.09931736,-0.665995,-0.030082822,0.7387026,0.08610313,0.28773886,0.13870695
"<1740976001922>",-0.09905939,-0.6714173,-0.03013194,0.73381054,0.08620058,0.2875284,0.14278494
"<1740976001956>",-0.09853741,-0.67701024,-0.030168856,0.728723,0.086090885,0.2873345,0.14674126
"<1740976001989>",-0.098503985,-0.68253917,-0.030632941,0.72353214,0.08594706,0.28769526,0.15164793
"<1740976002022>",-0.09865222,-0.68741745,-0.03130909,0.7188495,0.08569098,0.28777012,0.15567586
"<1740976002056>",-0.098756395,-0.6924131,-0.031751283,0.71400493,0.08526453,0.2878785,0.15960233
"<1740976002089>",-0.098840706,-0.6978407,-0.031487286,0.7087012,0.0846688,0.28797922,0.16344973
"<1740976002122>",-0.098537534,-0.7034191,-0.030744964,0.70324,0.08313232,0.28857842,0.1679272
"<1740976002156>",-0.09828912,-0.7091518,-0.029809808,0.6975343,0.082098894,0.28874457,0.17188908
"<1740976002189>",-0.0984074,-0.71511084,-0.02945724,0.69142216,0.081335254,0.28891256,0.17577644
"<1740976002222>",-0.098173484,-0.7204573,-0.029832957,0.6858666,0.080467366,0.28935888,0.17981197
"<1740976002256>",-0.097601086,-0.7256362,-0.030766219,0.6804259,0.07965971,0.2896342,0.18398857
"<1740976002289>",-0.09696007,-0.73104906,-0.032065272,0.6746389,0.07871659,0.290096,0.18882658
"<1740976002322>",-0.0965887,-0.736393,-0.03283778,0.66881794,0.07772291,0.29041556,0.19316308
"<1740976002356>",-0.09622228,-0.7417296,-0.03329677,0.66292506,0.07660838,0.29059288,0.19711486
"<1740976002389>",-0.095993124,-0.74688375,-0.033634465,0.65712893,0.07599239,0.29089877,0.20079371
"<1740976002422>",-0.0957939,-0.752029,-0.03386788,0.6512517,0.07498753,0.2909775,0.2043924
